model,task,prompt_combo,prompt_text,raw_response,prediction,latency_sec,true_label,correct,true_positive,false_positive,true_negative,false_negative,gt_label,summary_accuracy,summary_precision,summary_recall,summary_f1_score,summary_total_predictions,summary_emissions_kgCO2
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

def next_permutation(perm):
    for i in range(len(perm) - 2, -1, -1):
        if perm[i] < perm[i + 1]:
            for j in range(len(perm) - 1, i, -1):
                if perm[i] < perm[j]:
                    next_perm = list(pe...",0,0,0.2249,1,0,0,0,0,1,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

def flatten(arr):
    for x in arr:
        if isinstance(x, list):
            for y in flatten(x):
                yield y
        else:
            yield x

",1,1,0.159,1,1,1,0,0,0,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):
class Node:
    def __init__(self, value=None, successor=None, successors=[], predecessors=[], incoming_nodes=[], outgoing_nodes=[]):
        self.value = value
        self.successor = successor
        self.successors = successors
 ...",0,0,0.1869,1,0,0,0,0,1,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):
from .node import Node
from .topological_ordering import topological_ordering


""""""
Driver to test topological ordering
""""""
def main():
    # Case 1: Wikipedia graph
    # Output: 5 7 3 11 8 10 2 9
    
    five = Node(5)
    s...",1,1,0.4534,1,1,1,0,0,0,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

def next_permutation(perm):
    for i in range(len(perm) - 2, -1, -1):
        if perm[i] < perm[i + 1]:
            for j in range(len(perm) - 1, i, -1):
                if perm[j] < perm[i]:
                    next_perm = list(pe...",0,0,0.2299,0,1,0,0,1,0,0,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

def is_valid_parenthesization(parens):
    depth = 0
    for paren in parens:
        if paren == '(':
            depth += 1
        else:
            depth -= 1
            if depth < 0:
                return False

    retu...",1,1,0.379,1,1,1,0,0,0,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

def shunting_yard(tokens):
    precedence = {
        '+': 1,
        '-': 1,
        '*': 2,
        '/': 2
    }

    rpntokens = []
    opstack = []
    for token in tokens:
        if isinstance(token, int):
            r...",1,1,0.2711,0,0,0,1,0,0,0,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

def longest_common_subsequence(a, b):
    if not a or not b:
        return ''

    elif a[0] == b[0]:
        return a[0] + longest_common_subsequence(a[1:], b[1:])

    else:
        return max(
            longest_common_subs...",1,1,0.1796,1,1,1,0,0,0,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):
from .node import Node
from .reverse_linked_list import reverse_linked_list


""""""
Driver to test reverse linked list
""""""
def main():
    # Case 1: 5-node list input
    # Expected Output: 1 2 3 4 5
    node1 = Node(1)
    node2 ...",1,1,0.2645,0,0,0,1,0,0,0,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

from collections import deque as Queue

def breadth_first_search(startnode, goalnode):
    queue = Queue()
    queue.append(startnode)

    nodesseen = set()
    nodesseen.add(startnode)

    while queue:
        node = queue.p...",1,1,0.3041,1,1,1,0,0,0,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):
def find_first_in_sorted(arr, x):
    lo = 0
    hi = len(arr)

    while lo <= hi:
        mid = (lo + hi) // 2

        if x == arr[mid] and (mid == 0 or x != arr[mid - 1]):
            return mid

        elif x <= arr[mid]:
...",0,0,0.2069,0,1,0,0,1,0,0,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

def quicksort(arr):
    if not arr:
        return []

    pivot = arr[0]
    lesser = quicksort([x for x in arr[1:] if x < pivot])
    greater = quicksort([x for x in arr[1:] if x >= pivot])
    return lesser + [pivot] + greater...",0,0,0.2153,1,0,0,0,0,1,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):
from .minimum_spanning_tree import minimum_spanning_tree


""""""
Driver to test minimum spanning tree
""""""
def main():
    # Case 1: Simple tree input.
    # Output: (1, 2) (3, 4) (1, 4)
    result = minimum_spanning_tree({
        ...",0,0,0.319,1,0,0,0,0,1,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

def levenshtein(source, target):
    if source == '' or target == '':
        return len(source) or len(target)

    elif source[0] == target[0]:
        return levenshtein(source[1:], target[1:])

    else:
        return 1 + mi...",0,0,0.1799,1,0,0,0,0,1,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):
def wrap(text, cols):
    lines = []
    while len(text) > cols:
        end = text.rfind(' ', 0, cols + 1)
        if end == -1:
            end = cols
        line, text = text[:end], text[end:]
        lines.append(line)

    r...",1,1,0.2289,0,0,0,1,0,0,0,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

from collections import deque as Queue

def breadth_first_search(startnode, goalnode):
    queue = Queue()
    queue.append(startnode)

    nodesseen = set()
    nodesseen.add(startnode)

    while True:
        node = queue.po...",1,1,0.1979,0,0,0,1,0,0,0,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):
def kheapsort(arr, k):
    import heapq

    heap = arr[:k]
    heapq.heapify(heap)

    for x in arr:
        yield heapq.heappushpop(heap, x)

    while heap:
        yield heapq.heappop(heap)


""""""
K-Heapsort
k-heapsort
...",1,1,0.2772,0,0,0,1,0,0,0,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):
from .node import Node
from .breadth_first_search import breadth_first_search


""""""
Driver to test breadth first search
""""""
def main():
    # Case 1: Strongly connected graph
    # Output: Path found!
    station1 = Node(""Westmin...",0,0,0.3797,0,1,0,0,1,0,0,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

def hanoi(height, start=1, end=3):
    steps = []
    if height > 0:
        helper = ({1, 2, 3} - {start} - {end}).pop()
        steps.extend(hanoi(height - 1, start, helper))
        steps.append((start, end))
        steps.exten...",0,0,0.1711,1,0,0,0,0,1,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):
class Node:
    def __init__(self, value=None, successor=None, successors=[], predecessors=[], incoming_nodes=[], outgoing_nodes=[]):
        self.value = value
        self.successor = successor
        self.successors = successors
 ...",0,0,0.176,0,1,0,0,1,0,0,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):
from .node import Node
from .depth_first_search import depth_first_search


""""""
Driver to test depth first search
""""""
def main():
    # Case 1: Strongly connected graph
    # Output: Path found!
    station1 = Node(""Westminster"")...",1,1,0.3357,1,1,1,0,0,0,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):

def minimum_spanning_tree(weight_by_edge):
    group_by_node = {}
    mst_edges = set()

    for edge in sorted(weight_by_edge, key=weight_by_edge.__getitem__):
        u, v = edge
        if group_by_node.setdefault(u, {u}) != gro...",1,1,0.1725,1,1,1,0,0,0,1,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
qwen2.5-coder:3b,bug_detection,T=T3|V=V7,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

You must respond with exactly one character. Outputting anything other than 0 or 1 is invalid.


Input (Code):
from heapq import *

def shortest_path_length(length_by_edge, startnode, goalnode):
    unvisited_nodes = [] # FibHeap containing (node, distance) pairs
    heappush(unvisited_nodes, (0, startnode))
    visited_nodes = set()

    wh...",1,1,0.2995,0,0,0,1,0,0,0,0.54,0.5312,0.68,0.5965,50,9.925445662505039e-05
